Country Degree Closeness Betweenness
LIE 0.0 0.0 0.0
EGY 0.0 0.0 0.0
NGA 0.0 0.0 0.0
USA 0.2391304347826087 0.24492753623188404 0.06714975845410628
ISR 0.043478260869565216 0.14130434782608695 0.0
SWE 0.021739130434782608 0.021739130434782608 0.0
DEU 0.021739130434782608 0.021739130434782608 0.0
IDN 0.0 0.0 0.0
GBR 0.021739130434782608 0.10205314009661835 0.0
PAK 0.0 0.0 0.0
SYR 0.021739130434782608 0.021739130434782608 0.0
MEX 0.0 0.0 0.0
HUN 0.0 0.0 0.0
PRK 0.043478260869565216 0.14130434782608695 0.0
PSE 0.043478260869565216 0.14130434782608695 0.0
PRT 0.0 0.0 0.0
POL 0.021739130434782608 0.1360708534621578 0.0
VAT 0.0 0.0 0.0
IRQ 0.0 0.0 0.0
SAU 0.0 0.0 0.0
LBN 0.021739130434782608 0.021739130434782608 0.0
FRA 0.021739130434782608 0.021739130434782608 0.0
TWN 0.0 0.0 0.0
FJI 0.0 0.0 0.0
AFG 0.0 0.0 0.0
CHL 0.0 0.0 0.0
CHN 0.06521739130434782 0.14695652173913043 0.0004830917874396135
UKR 0.043478260869565216 0.14695652173913043 0.0
AUS 0.021739130434782608 0.09929494712103408 0.0
IRL 0.0 0.0 0.0
IRN 0.043478260869565216 0.14130434782608695 0.0
VEN 0.0 0.0 0.0
THA 0.0 0.0 0.0
KEN 0.0 0.0 0.0
YEM 0.0 0.0 0.0
PHL 0.043478260869565216 0.14130434782608695 0.0
ZAF 0.0 0.0 0.0
JPN 0.043478260869565216 0.14695652173913043 0.011594202898550725
ITA 0.021739130434782608 0.021739130434782608 0.0
BRN 0.0 0.0 0.0
BRA 0.0 0.0 0.0
ARG 0.0 0.0 0.0
IND 0.0 0.0 0.0
RUS 0.06521739130434782 0.15307971014492752 0.011594202898550725
SDN 0.0 0.0 0.0
MYS 0.043478260869565216 0.14130434782608695 0.0
NOR 0.0 0.0 0.0
