Country Degree Closeness Betweenness
DZA 0.012987012987012988 0.012987012987012988 0.0
QAT 0.0 0.0 0.0
EGY 0.012987012987012988 0.20523920523920525 0.0
BGD 0.012987012987012988 0.20700850873264667 0.0
NGA 0.012987012987012988 0.20700850873264667 0.0
USA 0.24675324675324678 0.32449982449982445 0.16553152361423043
LUX 0.012987012987012988 0.20523920523920525 0.0
ISR 0.03896103896103896 0.21064023695602643 0.00017088174982911826
SWE 0.012987012987012988 0.15592848709731824 0.0
DEU 0.09090909090909091 0.2401298701298701 0.02725645282036259
PER 0.0 0.0 0.0
IDN 0.012987012987012988 0.127728654324399 0.0
VUT 0.0 0.0 0.0
MEX 0.012987012987012988 0.20523920523920525 0.0
GBR 0.05194805194805195 0.22653761333006617 0.010252904989747095
UZB 0.0 0.0 0.0
ISL 0.0 0.0 0.0
UKR 0.03896103896103896 0.23775234666323772 0.013132669335676856
PAK 0.0 0.0 0.0
COL 0.0 0.0 0.0
RUS 0.07792207792207792 0.23542144130379422 0.029599160238257986
ROU 0.0 0.0 0.0
JOR 0.012987012987012988 0.1847152847152847 0.0
CRI 0.0 0.0 0.0
BEL 0.025974025974025976 0.16910554234497893 0.0005639097744360903
LBY 0.0 0.0 0.0
SGP 0.0 0.0 0.0
CUB 0.012987012987012988 0.20700850873264667 0.0
ECU 0.0 0.0 0.0
PRK 0.05194805194805195 0.22030263314666984 0.009142173615857827
PSE 0.025974025974025976 0.2088085827216262 0.0
POL 0.025974025974025976 0.170304872432532 0.0
NLD 0.0 0.0 0.0
SEN 0.0 0.0 0.0
GAB 0.0 0.0 0.0
SAU 0.05194805194805195 0.2144016697588126 0.014354066985645933
LBN 0.012987012987012988 0.20523920523920525 0.0
SRB 0.0 0.0 0.0
FRA 0.19480519480519481 0.32017316017316017 0.14446424502815483
EST 0.0 0.0 0.0
CHE 0.03896103896103896 0.17275530225170513 0.0014923672818409662
ESP 0.07792207792207792 0.2286951144094001 0.03014354066985646
ZMB 0.0 0.0 0.0
IRQ 0.03896103896103896 0.22653761333006617 0.028024606971975397
MLI 0.012987012987012988 0.012987012987012988 0.0
CHL 0.0 0.0 0.0
CHN 0.03896103896103896 0.21064023695602643 0.00017088174982911826
AZE 0.0 0.0 0.0
AUS 0.025974025974025976 0.16447251378758226 0.014354066985645933
MMR 0.012987012987012988 0.012987012987012988 0.0
IRL 0.0 0.0 0.0
GRC 0.03896103896103896 0.17527727746705848 0.002577873254564984
IRN 0.06493506493506494 0.2582041614299678 0.01085099111414901
KAZ 0.012987012987012988 0.20523920523920525 0.0
VEN 0.012987012987012988 0.20700850873264667 0.0
FIN 0.0 0.0 0.0
THA 0.0 0.0 0.0
NZL 0.012987012987012988 0.012987012987012988 0.0
AND 0.012987012987012988 0.1633536531495715 0.0
NPL 0.0 0.0 0.0
YEM 0.06493506493506494 0.22030263314666984 0.0020790612895876053
AFG 0.025974025974025976 0.2088085827216262 0.0
JPN 0.025974025974025976 0.1984544381238596 0.0019431696123425452
ZAF 0.012987012987012988 0.20700850873264667 0.0
DNK 0.0 0.0 0.0
PHL 0.0 0.0 0.0
TUV 0.0 0.0 0.0
ITA 0.05194805194805195 0.21829988193624558 0.014980633401686034
VAT 0.012987012987012988 0.1579801777170198 0.0
SYR 0.07792207792207792 0.27287485242030696 0.03292972691468933
TUN 0.0 0.0 0.0
ARG 0.025974025974025976 0.21250430984944257 0.0017031214399635458
IND 0.0 0.0 0.0
TON 0.0 0.0 0.0
KOR 0.025974025974025976 0.21250430984944257 0.0
TUR 0.03896103896103896 0.20523920523920525 0.0028423331054910003
BRA 0.025974025974025976 0.2088085827216262 0.0
CAN 0.03896103896103896 0.2223424723424723 0.002615304495003744
